signal_id,ticker_symbol,signal_date,reasoning_summary,proof_segments_text,show_segment_heuristic,section_raw
84ea2bbd-1ce6-4c27-96cc-12a022cbd37c,AMD,2021-06-25,Recent purchase for Charitable Trust indicates conviction in Xilinx deal closing.,"AMD, uh, this is, uh, psh, I'm not even gonna say, it- it's Dr. Lisa Su. That deal with Xilinx is gonna close soon. We bought some for the Charitable Trust just today.",M.I. Diversified,M.I. Diversified
6515ca1b-6a5b-4729-838c-0f6d05c0aa17,AMD,2023-04-03,Strong Q1 performance; more room to run.,"Two charitable trust names came in at six and seven place. I'm talking about AMD and Salesforce, both up more than 50% in the first quarter after big declines last year. I still love them. We're not selling.",S&P Winners and Losers,S&P Winners and Losers
49268794-7120-4595-bcd4-41037872b8e5,AMD,2024-01-12,Not a reason to sell despite Taiwan risks; great company after terrific run.,"But I'm not going to say that that's a reason to sell AMD. Uh, AMD's had a terrific run. I think it's gonna mark some time here. I'm not gonna tell you... I'm not gonna pound the table on it right here. Uh, but at least this news doing a terrific job, and it is a great company.",Mid-Show/Interview,
aa19bca8-6b55-47de-9e1f-6f201ec2bd37,AMD,2020-07-29,Great company delivering earnings growth and reinstated guidance.,"We just heard that from AMD and Starbucks this morning, a pair of great companies that we own for the Chappell Trust",Monologue/Top of Show,
1c670cfa-8b02-4180-af81-d365c27e22e8,AMD,2021-09-27,"Bucking semiconductor trend, Xilinx acquisition.","I say you stay long or own AMD like my charitable trust, I feel very, very good about it.",Mid-Show/Interview,
b723520d-3f9b-4244-a676-f38e7cb5e60a,AMD,2018-03-29,Strong exposure to PC and graphics despite tough competition.,"Oh, I feel good about its PC exposure. I feel good about its graphical, uh, user, uh, stock, uh, chips. The problem is this, they're up against Intel and they're up against NVIDIA, so it's always gonna be a tough time for Dr. Lisa Su. But she'll get through it.",Lightning Round,Lightning Round
ebc116cb-55e3-4c35-811c-c18f81a74842,AMD,2020-09-09,Positive pin action from Qorvo benefits AMD as a key semiconductor leader.,You can even extrapolate to Cramer faves AMD and NVIDIA.,Monologue/Top of Show,
a05273d3-2083-4c8b-8de8-ffc72c135cfb,AMD,2024-09-18,AMD is owned by Jim Cramer's charitable trust and remains a favorite chipmaker in the AI space.,"After a roller coaster of a year, AMD, one of our favorite chipmakers, one owned by my charitable trust, basically flat for 2024.",Monologue/Top of Show,
832de4df-907b-4b3a-94e5-1931d78112a2,AMD,2020-01-22,Owns in trust; predicts blowout quarter due to Intel weakness and AMD's market gains.,"After the close, we hear from a Dickensian trio of Great Expectations stocks, Mrs. Average. And there's Advanced Micro Devices, there's Microsoft, and Starbucks. We own all three for our Charitable Trust. / I think Intel's disappointment last night could be good news for archrival AMD, because AMD has done a much better job of breaking into the hottest categories with its chips that Intel's fallen behind. I'm predicting a blowout.",Monologue/Top of Show,
f13d5a1a-d935-4b47-9a51-8350ab5e1143,AMD,2019-11-18,"Chips from AMD are indispensable for the modern world, making it crazy to sell on minor quarterly issues.","just look at two major semiconductor companies that got hit hard when they reported in the last few weeks, Advanced Micro Devices and NVIDIA. At the time, I told you to buy both of 'em right into the weakness, because in reality, I said they hadn't done anything wrong. / I wasn't worried about AMD or NVIDIA. Why? Because I came out here regularly, so I know how indispensable their chips have become to the modern world. / it's crazy to sell these stocks when they report good quarters with a tiny bit of irrelevant hair on them. / Sure enough, both AMD and NVIDIA have made spectacular comebacks.",Monologue/Top of Show,
732a879f-eebb-4d77-b160-db8e8b27f3bc,AMD,2021-11-05,Long-time favorite expected to perform well at event and grow market cap.,"AMD, long a favorite, has an event on Monday where it will debut some of its latest technology for the data center, and I expect CEO Lisa Su to totally rock the joint. I think AMD is well on its way to eclipsing Intel in market capitalization.",Monologue/Top of Show,
eeba85ff-0163-40ad-9735-5003104fe36a,AMD,2022-10-07,Strong leadership under Lisa Su has driven market share gains; long-term potential in PCs and computing despite current demand misjudgment.,I'm still very much a believer in both stories. / we do believe in ... Lisa Su.,Late Show/Closing,
bf854142-4725-4ec2-b1f7-71b0a0d797ce,AMD,2022-07-07,"Current prices too low given fundamentals, despite past overvaluation.","to throw in the towel now on stocks like NVIDIA, which I hear people doing, uh, which has fallen from $346 to $158, or AMD from $164 to $79, that seems awfully extreme. / They weren't worth what they were selling for back at their highs, but do they really deserve to be worth as little as they are now?",Monologue/Top of Show,
a880e11d-ce2b-4b25-a541-4de2483b5d86,AMD,2021-11-08,Owns in child trust due to market share gains from Intel and product introductions.,We own this one for the child trust,Monologue/Top of Show,
081c8bcd-b94a-4859-90da-643d96ca7abe,AMD,2022-02-22,Ownership in trust indicates conviction in semiconductor growth.,"I like both AMD and NVIDIA, both I'm owning for the Trible Trust.",Mid-Show/Interview,
d079898d-dc59-426f-8568-f7c0d66992c8,AMD,2024-06-10,Strong leadership and long-term performance despite recent drop.,I think you should hold onto that stock.,Lightning Round,Lightning Round
5a31f65c-f229-4937-a0bc-da3b4173b505,AMD,2023-03-29,Improving position despite some cylinders not firing.,"I like the position they're in now... I see 120, I say stay long.",Lightning Round,Lightning Round
4fd6a4da-a4c3-4095-bfb0-a225168709c5,AMD,2020-10-22,AMD is outperforming competitors like Intel.,"I think AMD's doing incredibly well, uh, and I think that you can do without INFI. / my 000 trust owns both AMD and NVIDIA.",Mid-Show/Interview,
bdaf9f9d-5d34-4571-8bcb-0c3145d651b1,AMD,2020-08-04,"Intel's manufacturing issues allow AMD to gain market share, with strong roadmap beating Intel.","I thought this story was huge and I pushed AMD aggressively on you / I love AMD. You know that. Oh, come on. I wear it on my sleeves / I've been recommending this stock since it was trading at $5",Monologue/Top of Show,
1108252e-3499-4d41-a7b9-8f60d0393870,AMD,2024-08-21,Lisa Su's acquisition and strong position in AI and accelerated computing support continued buying.,"I think that you can... Now, it's been up very straight line this week, but I think you can buy more AMD because Lisa Su made that great acquisition and because her stuff, for, uh, her stuff, I've got to tell you, for accelerated computing is terrific, and yes, for AI and generative AI, it is terrific. Buy more AMD as we've been doing for the club.",Monologue/Top of Show,
5bfa09e8-eb39-452c-ae41-8ecd8831766f,AMD,2019-06-21,Leadership will navigate semiconductor challenges; strong long-term hold.,I like Advanced Micro. It's marking time between the 28 and 32 level. People are worried that there's a glut of semiconductors and it's gonna extend to AMD. I don't think it will. I think Lisa Su will s- navigate her way through this. It's a great long-term position.,Monologue/Top of Show,
08d1c175-1f2c-4389-b4e9-c0ca59394210,AMD,2023-06-09,Owns in trust; positive on AI potential but cautions on recent run-up.,"Now, lots of people have been buying the stock of AMD of late, long associated with this show, betting that there's something up its sleeve when it comes to AI. / We might find out at, uh, at their data center and AI technology presentation on Tuesday that there's some good things happening. / Now, we own AMD for the Chappell Trust, but I'm not patting the table up here.",Monologue/Top of Show,
99244151-e4d6-4dd2-8441-a3731c9e6230,AMD,2021-10-15,"New king of semis, dethroned Intel.","I say stay long AMD and NVIDIA, the new kings of the semiconductor industry that have dethroned Intel.",Game Plan,Game Plan
eff262d6-41ac-490f-85b5-f2d0179acd6a,AMD,2022-08-03,Strong long-term story despite temporary weakness; owns in trust.,"I like it, and I happily own it for my charitable trust.",Mid-Show/Interview,
47db4c41-7fba-47f2-b712-24da43574b88,AMD,2022-06-10,"AMD is a buying opportunity due to strong product slate and margin forecasts, and Cramer owns it as a large position in his trust.","I think it's a buying opportunity we own it for the charitable trust. / Well, you're one of the largest positions in my ****** Trust. I've been a believer since $5.00, when you told me the truth about what I didn't know about semiconductor inductions.",Mid-Show/Interview,
8bf121b0-7dcc-448d-ba18-10347fb3d133,AMD,2024-01-22,Added to charitable trust; CEO's innovations driving performance; regrets timing but maintains position.,"I'm glad to see your recent charitable trust bullpen addition of Advanced Micro Devices after selling the stock late last year. Recently, CEO Lisa Su's company has developed the MI300X processor to compete against NVIDIA's popular H100 processor. This has resulted in a multi-year partnership with Microsoft. So Jim, up 70% since entering your bullpen three months ago, it's recent five-day, 10% run up and today's pullback, is now a good time to consider opening a position in AMD? / Well, you know, Dave, I got my meeting on Wednesday, uh, at 12:00. That's our... Jeff and I, we're going to our, uh, convene our, our conference. And I didn't do this right. I was too cherry, I was too indecisive, and I let the stock get in ahead of me and I, I, I feel terrible because I... Lisa Su was right the whole way. She got it right. I kept thinking there'd be a pullback and there wasn't. I now feel that I have screwed it up and I'm too late, and I'm not sure exactly what to do other than just own the fact, Dave, that I didn't do my job well.",Mid-Show/Interview,
72620dfe-c9a9-49fa-a4aa-4782065c2ef6,AMD,2022-01-28,Too cheap on 2022 numbers despite permission to buy Xilinx; defended against sellers.,"My take, buy some. We own it for the travel trust. / As I see it, AMD's gotten way too cheap on its 2022 numbers. / AMD, how many times? I... Check me on Twitter six times today. I said, ""Buy it, buy it, buy it, buy it, buy it."" / AMD and Apple, we can no longer have that. We need, we need absolute diversification.",Monologue/Top of Show,
f88bb3a6-2959-4018-825d-6427590402c9,AMD,2018-09-11,"Dominates key markets like PC, gaming, data centers with strong growth from cloud computing; hard to bail on amid tech renaissance.","AMD's part of the tech renaissance that's hard to deny and even harder for investors to bail on no matter how much they expect experts to fret about how the bull market is getting long in the tooth. / This is the best it's ever been. I never thought AMD would get to this point. Your strategy, your tactics, your execution, remarkable.",Monologue/Top of Show,
