sequence_id,ticker,start_date,end_date,total_signals,kept_signals,has_cramer_owns,has_hold_recommendation,first_hold_date,end_reason,entry_alpha,entry_price,gics_sector,vix_at_entry
238,AFRM,2021-04-16,2021-05-11,2,2,False,True,,gap_expired,-0.551985954,68.5,Financial Services,16.25
239,AFRM,2021-07-14,2022-01-21,11,6,False,True,,gap_expired,-0.496874199,57.44,Financial Services,16.33
240,AFRM,2022-04-28,2022-04-28,1,1,False,True,,gap_expired,-0.27023708,30.98,Financial Services,29.99
241,AFRM,2023-11-15,2023-11-15,1,1,False,False,,gap_expired,0.01670902,25.46,Financial Services,14.18
242,AFRM,2024-02-12,2024-02-12,1,1,False,False,,gap_expired,0.691427511,41.59,Financial Services,13.93
243,AFRM,2024-05-08,2024-06-07,2,1,False,False,,gap_expired,0.505404445,32.61,Financial Services,13.0
244,AFRM,2024-08-29,2024-12-17,6,3,False,False,,gap_expired,0.988494722,41.5,Financial Services,15.65
245,AGCO,2018-05-01,2018-05-01,1,1,False,False,,gap_expired,0.109432994,49.893794532,Industrials,15.49
246,AGCO,2019-05-29,2019-05-29,1,1,False,False,,gap_expired,-0.286335164,56.036185805,Industrials,17.9
247,AGCO,2019-09-18,2019-09-18,1,1,False,True,,gap_expired,-0.127291131,63.379888886,Industrials,13.95
248,AGCO,2020-10-08,2020-10-12,2,1,False,True,,gap_expired,0.320091393,67.666195328,Industrials,26.36
249,AGCO,2021-04-27,2021-10-13,5,4,True,False,2021-04-27,gap_expired,-0.180272248,132.542877784,Industrials,17.56
250,AGCO,2022-03-22,2022-04-13,4,1,False,True,,gap_expired,0.048003971,119.659871663,Industrials,22.94
251,AGCO,2022-06-23,2022-06-23,1,1,False,False,,gap_expired,0.25391717,89.019780199,Industrials,29.05
252,AGCO,2022-08-25,2022-08-25,1,1,False,False,,gap_expired,0.049156218,105.003641313,Industrials,21.78
253,AGCO,2023-02-08,2023-02-08,1,1,False,True,,gap_expired,-0.321396023,123.077546313,Industrials,19.63
254,AGCO,2023-05-19,2023-05-19,1,1,False,True,,gap_expired,-0.3019619,108.589288767,Industrials,16.81
255,AGCO,2024-12-20,2024-12-20,1,1,False,False,,gap_expired,-0.039768859,92.319948221,Industrials,18.36
256,AI,2020-12-16,2020-12-16,1,1,False,False,,gap_expired,-0.989655998,118.44,Technology,22.5
257,AI,2021-08-19,2021-08-19,1,1,False,True,,gap_expired,-0.525251635,44.75,Technology,21.67
258,AIG,2020-01-16,2020-01-16,1,1,False,False,,gap_expired,-0.324116249,44.944628287,Financial Services,12.32
259,AIR,2024-04-04,2024-04-04,1,1,False,False,,gap_expired,-0.168134972,60.01,Industrials,16.35
260,AIT,2024-12-06,2024-12-06,1,1,False,False,,gap_expired,-0.186834619,273.49177819,Industrials,12.77
261,AJG,2019-08-05,2019-08-05,1,1,False,True,,gap_expired,0.056389252,79.951539712,Financial Services,24.59
262,AKAM,2018-03-14,2018-03-14,1,1,False,False,,gap_expired,-0.082037682,74.8,Technology,17.23
263,AKAM,2018-05-23,2018-05-23,1,1,False,False,,gap_expired,-0.039717849,77.31,Technology,12.58
264,AKAM,2019-03-11,2019-04-26,2,2,True,True,2019-04-26,gap_expired,0.206836725,72.0,Technology,14.33
265,AKAM,2020-08-20,2020-10-08,2,1,False,False,,gap_expired,-0.311437063,110.85,Technology,22.72
266,AKAM,2024-05-03,2024-05-03,1,1,False,False,,gap_expired,-0.260240457,100.09,Technology,13.49
267,ALAB,2024-11-18,2024-11-18,1,1,False,True,,gap_expired,0.424294817,90.6,Technology,15.58
268,ALB,2018-06-22,2018-07-10,2,1,False,False,,gap_expired,-0.332477864,84.44519076,Basic Materials,13.77
269,ALB,2018-10-22,2018-10-22,1,1,False,False,,gap_expired,-0.390815611,86.522077828,Basic Materials,19.64
270,ALB,2021-08-24,2021-08-24,1,1,False,False,,gap_expired,0.347672811,217.394642752,Basic Materials,17.22
271,ALB,2022-05-18,2022-05-18,1,1,False,False,,gap_expired,-0.210401801,223.448184457,Basic Materials,30.96
272,ALB,2022-07-27,2022-07-27,1,1,False,False,,gap_expired,-0.256485612,226.094991318,Basic Materials,23.24
273,ALB,2022-12-19,2022-12-19,1,1,False,False,,gap_expired,-0.190673117,220.081643228,Basic Materials,22.42
274,ALB,2023-04-28,2023-05-08,2,1,False,False,,gap_expired,0.008273037,179.68477809,Basic Materials,15.78
275,ALB,2023-08-23,2023-08-23,1,1,False,False,,gap_expired,-0.104484389,184.33121597,Basic Materials,15.98
276,ALC,2019-08-15,2019-08-15,1,1,False,False,,gap_expired,-0.174540366,59.006177178,Healthcare,21.18
277,ALGN,2018-02-01,2018-05-14,3,2,False,False,,gap_expired,0.043197231,251.57,Healthcare,13.47
278,ALGN,2019-04-25,2019-04-25,1,1,False,False,,gap_expired,-0.373382096,298.75,Healthcare,13.25
279,ALGN,2020-01-08,2020-01-08,1,1,False,True,,gap_expired,0.771369831,290.77,Healthcare,13.45
280,ALGN,2021-02-24,2021-04-29,3,2,False,False,,gap_expired,-0.232116825,578.87,Healthcare,21.34
281,ALGN,2021-07-29,2021-07-29,1,1,False,False,,gap_expired,-0.532740029,675.6,Healthcare,17.7
282,ALGN,2024-04-03,2024-04-03,1,1,False,False,,gap_expired,-0.481630146,310.38,Healthcare,14.33
283,ALGT,2021-06-08,2021-06-08,1,1,False,False,,gap_expired,-0.322377109,212.474189451,Industrials,17.07
284,ALK,2022-04-25,2022-04-25,1,1,False,False,,gap_expired,-0.212051959,55.6,Industrials,27.02
285,ALKS,2018-01-08,2018-01-08,1,1,False,False,,gap_expired,-0.375290549,55.42,Healthcare,9.52
286,ALKS,2018-04-16,2018-04-16,1,1,False,False,,gap_expired,-0.354216683,44.73,Healthcare,16.56
287,ALL-PRI,2024-02-09,2024-02-09,1,1,False,False,,gap_expired,-0.008248518,154.463763275,Financial Services,12.93
288,ALLY,2021-05-11,2021-05-11,1,1,False,True,,gap_expired,-0.214415694,44.946461547,Financial Services,21.84
289,ALLY,2024-08-15,2024-08-15,1,1,False,False,,gap_expired,-0.215272612,39.396931491,Financial Services,15.23
290,ALTO,2022-03-31,2022-03-31,1,1,False,False,,gap_expired,-0.704333875,7.06,Basic Materials,20.56
291,AM,2018-01-08,2018-01-08,1,1,False,False,,gap_expired,-0.334155168,9.565447104,Energy,9.52
292,AM,2022-10-13,2022-10-13,1,1,False,True,,gap_expired,0.164639145,7.99439755,Energy,31.94
293,AMAG,2019-08-12,2019-08-12,1,1,False,False,,gap_expired,-0.284446399,11.72,Basic Materials,21.09
294,AMAT,2018-01-03,2018-12-12,13,8,True,True,2018-05-11,gap_expired,-0.172853996,49.767765709,Technology,9.15
295,AMAT,2019-12-19,2020-02-11,3,2,False,False,,gap_expired,0.261391224,57.83726069,Technology,12.5
296,AMAT,2020-10-01,2021-05-25,11,6,False,True,,gap_expired,0.826291546,56.419834462,Technology,26.7
297,AMAT,2021-10-19,2022-02-01,5,3,False,False,,gap_expired,-0.230139541,128.99947105,Technology,15.7
298,AMAT,2022-04-06,2022-07-28,6,2,False,False,,gap_expired,0.051840083,115.054142526,Technology,22.1
299,AMAT,2022-12-19,2022-12-19,1,1,False,False,,gap_expired,0.330408217,99.3544449,Technology,22.42
300,AMAT,2023-07-11,2023-08-21,2,1,False,True,,gap_expired,0.490145512,136.173720481,Technology,14.84
301,AMAT,2023-11-10,2023-11-10,1,1,False,True,,gap_expired,-0.141907037,146.066369694,Technology,14.17
302,AMAT,2024-03-01,2024-05-10,4,2,False,False,,gap_expired,-0.412025249,208.625547664,Technology,13.11
303,AMAT,2024-08-12,2024-08-12,1,1,False,False,,gap_expired,-0.383005719,193.665578481,Technology,20.71
304,AMAT,2024-11-08,2024-12-12,4,3,False,True,,gap_expired,0.038798902,189.957323307,Technology,14.94
305,AMBA,2019-03-11,2019-03-11,1,1,False,True,,gap_expired,0.003713837,43.73,Technology,14.33
306,AMBA,2021-02-22,2021-02-22,1,1,False,True,,gap_expired,-0.328405319,116.49,Technology,23.45
307,AMC,2018-04-19,2018-04-19,1,1,False,False,,gap_expired,-0.113025691,143.218126474,Communication Services,15.96
308,AMC,2018-06-20,2018-06-20,1,1,False,False,,gap_expired,-0.409822904,141.434429655,Communication Services,12.79
309,AMC,2020-06-18,2020-06-18,1,1,False,False,,gap_expired,7.622717107,61.997528984,Communication Services,32.94
310,AMC,2021-05-18,2021-06-28,4,4,False,True,,gap_expired,0.009665733,129.494877369,Communication Services,21.34
311,AMC,2021-10-08,2021-11-05,2,2,False,True,,gap_expired,-0.664625061,368.48555679,Communication Services,18.77
312,AMC,2022-04-06,2022-04-06,1,1,False,True,,gap_expired,-0.671859557,206.291948751,Communication Services,22.1
313,AMC,2023-01-27,2023-01-27,1,1,False,False,,gap_expired,-0.20810589,52.8,Communication Services,18.51
314,AMCR,2020-02-25,2020-02-25,1,1,False,False,,gap_expired,-0.010776177,36.803927253,Consumer Cyclical,27.85
315,AMCR,2020-04-30,2020-04-30,1,1,False,True,,gap_expired,-0.104383566,33.953211983,Consumer Cyclical,34.15
316,AMD,2018-01-30,2024-12-02,179,73,True,True,2020-01-22,gap_expired,0.877878015,13.24,Technology,14.79
317,AME,2018-01-03,2018-01-03,1,1,False,False,,gap_expired,-0.02675437,69.79869027,Industrials,9.15
318,AME,2024-05-14,2024-05-14,1,1,False,False,,gap_expired,-0.065787184,167.601937344,Industrials,13.42
319,AMGN,2018-01-26,2018-03-06,4,1,False,True,,gap_expired,0.016239562,153.769677914,Healthcare,11.08
320,AMGN,2018-06-04,2018-06-04,1,1,False,False,,gap_expired,0.100851895,145.457318584,Healthcare,12.74
321,AMGN,2018-08-22,2019-01-07,7,3,True,False,2018-10-05,gap_expired,-0.009609484,158.119873436,Healthcare,12.25
322,AMGN,2019-05-31,2019-12-02,4,4,True,True,2019-05-31,gap_expired,0.195071268,141.034012508,Healthcare,18.71
323,AMGN,2020-05-28,2020-07-02,2,2,False,True,,gap_expired,-0.323509943,189.6364062,Healthcare,28.59
324,AMGN,2020-09-29,2020-09-29,1,1,False,False,,gap_expired,-0.430227685,211.957337154,Healthcare,26.27
325,AMGN,2023-03-27,2023-03-27,1,1,False,False,,gap_expired,-0.100779848,217.232343579,Healthcare,20.6
326,AMGN,2023-08-15,2023-10-27,3,2,False,True,,gap_expired,-0.017015176,246.419264812,Healthcare,16.46
327,AMGN,2024-02-02,2024-02-02,1,1,False,False,,gap_expired,-0.29566021,304.141110453,Healthcare,13.85
328,AMKR,2020-02-11,2020-02-11,1,1,False,True,,gap_expired,0.53807612,12.465545492,Technology,15.18
329,AMKR,2023-06-12,2023-06-12,1,1,False,False,,gap_expired,0.04841115,25.80425721,Technology,15.01
330,AMKR,2024-02-29,2024-02-29,1,1,False,False,,gap_expired,-0.481935461,30.116252134,Technology,13.4
331,AMN,2019-01-03,2019-01-03,1,1,False,False,,gap_expired,-0.205711885,55.15,Healthcare,25.45
332,AMN,2019-08-15,2019-08-15,1,1,False,False,,gap_expired,-0.266776881,55.41,Healthcare,21.18
333,AMN,2020-03-11,2020-03-11,1,1,False,False,,gap_expired,-0.377420971,65.47,Healthcare,53.9
334,AMN,2020-11-23,2020-11-23,1,1,False,False,,gap_expired,0.51248183,62.5,Healthcare,22.66
335,AMN,2022-01-20,2022-01-20,1,1,False,False,,gap_expired,0.08982338,96.5,Healthcare,25.59
336,AMN,2022-06-15,2022-06-15,1,1,False,False,,gap_expired,-0.163845059,100.63,Healthcare,29.62
337,AMP,2019-03-05,2019-03-05,1,1,False,False,,gap_expired,-0.047077408,115.053357598,Financial Services,14.74
338,AMP,2020-05-13,2020-05-13,1,1,False,True,,gap_expired,0.798437078,103.96675372,Financial Services,35.28
339,AMP,2022-10-28,2022-10-28,1,1,False,False,,gap_expired,-0.069029684,294.75049254,Financial Services,25.75
340,AMP,2023-06-09,2023-06-09,1,1,False,False,,gap_expired,0.1089426,302.778312288,Financial Services,13.83
341,AMRC,2022-11-15,2022-11-15,1,1,False,False,,gap_expired,-0.692442814,62.7,Industrials,24.54
342,AMRN,2019-10-23,2020-03-31,6,5,False,True,,gap_expired,-0.875962242,337.2,Healthcare,14.01
343,AMRN,2020-12-14,2020-12-14,1,1,False,False,,gap_expired,-0.673453374,103.6,Healthcare,24.72
344,AMSC,2021-02-01,2021-02-01,1,1,False,False,,gap_expired,-0.874611983,25.87,Industrials,30.24
345,AMT,2018-05-02,2018-05-02,1,1,False,True,,gap_expired,0.307439747,111.160277255,Real Estate,15.97
346,AMT,2019-01-07,2019-01-07,1,1,False,False,,gap_expired,0.261775055,189.323476141,Real Estate,21.4
347,AMT,2019-03-29,2019-08-01,4,2,False,True,,gap_expired,0.198085045,164.42242058,Real Estate,13.71
348,AMT,2019-10-02,2019-12-19,4,2,False,False,,gap_expired,0.143638544,185.900593806,Real Estate,20.56
349,AMT,2020-03-04,2020-04-15,2,1,False,True,,gap_expired,0.022555879,210.561829019,Real Estate,31.99
350,AMT,2021-03-17,2021-03-17,1,1,False,False,,gap_expired,-0.000862755,190.62757225,Real Estate,19.23
351,AMT,2021-08-16,2021-09-17,2,1,False,False,,gap_expired,0.033674833,245.148722596,Real Estate,16.12
352,AMT,2022-10-12,2022-10-12,1,1,False,False,,gap_expired,-0.296047879,161.320320054,Real Estate,33.57
353,AMT,2023-05-24,2023-06-08,2,1,False,True,,gap_expired,-0.257590071,168.009759279,Real Estate,20.03
354,AMTX,2021-05-03,2021-05-03,1,1,False,False,,gap_expired,-0.438431778,17.62,Basic Materials,18.31
355,AMZN,2018-01-16,2024-12-12,244,53,True,True,2018-01-16,gap_expired,0.326565548,65.612,Consumer Cyclical,11.66
356,AN,2020-06-29,2020-06-29,1,1,False,False,,gap_expired,1.092430279,37.6,Consumer Cyclical,31.78
357,AN,2020-10-08,2020-10-22,2,1,False,True,,gap_expired,0.612900584,62.27,Consumer Cyclical,26.36
358,AN,2021-09-20,2021-09-24,2,1,False,False,,gap_expired,0.01684787,120.23,Consumer Cyclical,25.71
359,AN,2023-10-23,2023-10-23,1,1,False,True,,gap_expired,-0.13103084,129.73,Consumer Cyclical,20.37
360,AN,2024-12-09,2024-12-09,1,1,False,True,,gap_expired,0.05016659,176.52,Consumer Cyclical,14.19
361,ANET,2018-02-01,2018-02-01,1,1,False,True,,gap_expired,-0.170412619,17.009375,Technology,13.47
362,ANET,2018-04-17,2018-04-17,1,1,True,False,2018-04-17,gap_expired,0.169823519,16.015049454,Technology,15.25
363,ANET,2019-04-17,2019-04-17,1,1,False,False,,gap_expired,-0.345093536,20.528800911,Technology,12.6
364,ANET,2019-06-18,2019-06-18,1,1,False,False,,gap_expired,-0.188198341,15.25125,Technology,15.15
365,ANET,2021-02-26,2021-02-26,1,1,False,False,,gap_expired,0.590302241,17.656299155,Technology,27.95
366,ANET,2023-09-20,2023-09-20,1,1,False,False,,gap_expired,0.812498736,45.0925,Technology,15.14
367,ANET,2024-01-22,2024-02-13,2,1,False,False,,gap_expired,0.672303251,66.4275,Technology,13.19
368,ANET,2024-05-08,2024-07-15,4,2,False,True,,gap_expired,0.183183105,73.0175,Technology,13.0
369,ANET,2024-10-10,2024-12-20,4,2,False,True,,gap_expired,0.228700371,102.6,Technology,20.93
370,ANF,2023-09-29,2023-09-29,1,1,False,False,,gap_expired,0.996582061,56.95,Consumer Cyclical,17.52
371,ANF,2024-03-01,2024-03-01,1,1,False,False,,gap_expired,-0.500632048,132.2,Consumer Cyclical,13.11
372,ANF,2024-05-17,2024-05-29,2,2,False,True,,gap_expired,-0.566791246,140.0,Consumer Cyclical,11.99
373,ANF,2024-08-26,2024-08-28,2,2,False,True,,gap_expired,-0.58514207,160.66,Consumer Cyclical,16.15
374,ANF,2024-11-26,2024-12-06,2,1,False,True,,gap_expired,-0.488254936,151.58,Consumer Cyclical,14.1
375,ANGI,2018-11-07,2018-11-07,1,1,False,False,,gap_expired,-0.732091444,197.9,Communication Services,16.36
376,ANGI,2020-07-02,2020-08-17,2,1,False,True,,gap_expired,-0.476141265,139.7,Communication Services,27.68
377,APA,2018-01-05,2018-01-05,1,1,False,False,,gap_expired,-0.122221604,37.355870792,Energy,9.22
378,APA,2019-04-17,2019-04-17,1,1,False,False,,gap_expired,-0.752505248,30.685681364,Energy,12.6
379,APA,2022-01-04,2022-01-04,1,1,False,False,,gap_expired,0.626584226,26.20056339,Energy,16.91
380,APA,2022-08-31,2022-08-31,1,1,False,False,,gap_expired,0.047343882,33.887247258,Energy,25.87
381,APA,2023-01-24,2023-01-24,1,1,False,False,,gap_expired,-0.497704316,39.158427673,Energy,19.2
382,APCB,2018-04-10,2018-04-10,1,1,False,True,,gap_expired,-0.343077351,60.35862254,Energy,20.47
383,APCB,2018-07-12,2018-10-15,2,2,True,False,2018-07-12,gap_expired,-0.283749052,71.9670338,Energy,12.58
384,APCB,2019-04-04,2019-04-04,1,1,False,False,,gap_expired,0.354514422,45.155808216,Energy,13.58
385,APG,2020-12-07,2020-12-07,1,1,False,False,,gap_expired,0.091310138,11.740033711,Industrials,21.3
386,APH,2021-10-27,2021-10-27,1,1,False,False,,gap_expired,0.14586289,36.658126515,Technology,16.98
387,APH,2023-03-31,2023-03-31,1,1,False,True,,gap_expired,0.158111907,39.649676142,Technology,18.7
388,APH,2024-11-19,2024-11-19,1,1,False,False,,gap_expired,0.79997193,70.699496385,Technology,16.35
389,APLE,2018-10-24,2018-10-24,1,1,False,True,,gap_expired,-0.056589118,11.058509225,Real Estate,25.23
390,APLE,2019-11-07,2019-11-07,1,1,False,True,,gap_expired,-0.447074118,12.2344,Real Estate,12.73
391,APP,2021-06-23,2021-08-16,3,3,False,False,,gap_expired,-0.469829415,85.91,Communication Services,16.32
392,APP,2024-05-29,2024-05-29,1,1,False,False,,gap_expired,2.785510371,83.51,Communication Services,14.28
393,APPN,2019-01-17,2019-01-17,1,1,False,False,,gap_expired,0.26152331,32.27,Technology,18.06
394,APPS,2020-12-16,2020-12-16,1,1,False,False,,gap_expired,-0.17038365,50.77,Technology,22.5
395,APPS,2022-06-30,2022-06-30,1,1,False,False,,gap_expired,-0.649556382,17.44,Technology,28.71
396,APTV,2018-08-20,2018-08-20,1,1,False,False,,gap_expired,-0.148271243,93.046840507,Consumer Cyclical,12.49
397,APTV,2020-10-22,2020-10-22,1,1,False,False,,gap_expired,0.349269895,101.08,Consumer Cyclical,28.11
398,AQB,2020-02-11,2020-02-11,1,1,False,False,,gap_expired,-0.965990483,180.0,Consumer Defensive,15.18
399,AQB,2020-12-10,2020-12-10,1,1,False,False,,gap_expired,-0.977443675,148.5,Consumer Defensive,22.52
400,AQN,2023-10-30,2023-10-30,1,1,False,False,,gap_expired,-0.387188502,4.515147513,Utilities,19.75
401,AR,2022-07-05,2022-07-05,1,1,False,True,,gap_expired,-0.389362418,28.89,Energy,27.54
402,AR,2022-11-07,2022-11-07,1,1,False,False,,gap_expired,-0.471931304,38.27,Energy,24.35
403,ARCB,2022-06-03,2022-06-06,2,1,False,False,,gap_expired,0.010524269,81.701265322,Industrials,24.79
404,ARCB,2024-04-04,2024-04-04,1,1,False,False,,gap_expired,-0.56341447,143.027028054,Industrials,16.35
405,ARCB,2024-11-04,2024-11-04,1,1,False,False,,gap_expired,-0.518263686,99.444860046,Industrials,21.98
406,ARE,2020-04-06,2020-05-04,2,2,True,False,2020-05-04,gap_expired,-0.302189411,114.425888251,Real Estate,45.24
407,ARLO,2021-07-14,2021-07-14,1,1,False,False,,gap_expired,-0.001340887,6.99,Industrials,16.33
408,ARLP,2022-06-23,2022-06-23,1,1,False,True,,gap_expired,-0.021117792,11.610736775,Energy,29.05
409,ARM,2023-09-14,2024-05-10,18,5,False,True,,gap_expired,-0.024948512,68.63,Technology,12.82
410,ARM,2024-08-27,2024-12-02,5,2,False,True,,gap_expired,-0.137102177,130.0,Technology,15.43
411,ARNC34,2018-01-08,2018-01-26,2,1,True,False,2018-01-08,gap_expired,-0.303306869,29.8,Industrials,9.52
412,ARNC34,2018-10-11,2018-10-11,1,1,False,True,,gap_expired,0.185490867,21.65,Industrials,24.98
413,ARNC34,2020-07-17,2020-07-17,1,1,False,True,,gap_expired,0.666387273,16.04,Industrials,25.68
414,ARRY,2023-01-24,2023-01-24,1,1,False,False,,gap_expired,-0.690179554,23.27,Technology,19.2
415,ARW,2018-04-04,2018-05-25,2,1,False,False,,gap_expired,-0.015800836,75.46,Technology,20.06
416,ARW,2019-09-12,2019-09-12,1,1,False,False,,gap_expired,-0.114726978,77.72,Technology,14.22
417,ARWR,2019-09-13,2019-10-17,2,2,False,False,,gap_expired,0.106501624,31.0,Healthcare,13.74
418,ARWR,2019-12-20,2019-12-20,1,1,False,True,,gap_expired,0.117929986,64.65,Healthcare,12.51
419,ARWR,2020-09-21,2020-09-21,1,1,False,False,,gap_expired,0.13381174,42.25,Healthcare,27.78
420,ASAN,2021-09-28,2021-09-28,1,1,False,False,,gap_expired,-0.637070678,106.32,Technology,23.25
421,ASML,2021-10-15,2021-10-15,1,1,False,False,,gap_expired,-0.327017512,741.110228373,Technology,16.3
422,ASML,2023-02-27,2023-02-27,1,1,False,False,,gap_expired,0.270153971,596.415237705,Technology,20.95
423,ASML,2023-07-05,2023-07-05,1,1,False,False,,gap_expired,0.267269906,685.357336689,Technology,14.18
424,ASMLF,2020-12-16,2020-12-16,1,1,False,False,,gap_expired,0.311609711,451.726779332,Technology,22.5
425,ASMLF,2021-05-25,2021-05-25,1,1,False,False,,gap_expired,-0.139690032,635.941863015,Technology,18.84
426,ASMLF,2022-01-04,2022-01-04,1,1,False,False,,gap_expired,-0.052516358,738.686382225,Technology,16.91
427,ASMLF,2023-07-20,2023-07-20,1,1,False,False,,gap_expired,0.118478947,672.109281459,Technology,13.99
428,ASMLF,2024-03-06,2024-03-06,1,1,False,False,,gap_expired,-0.397086247,982.739882632,Technology,14.5
429,ASO,2021-07-19,2021-09-13,3,2,False,True,,gap_expired,0.246913901,35.142804195,Consumer Cyclical,22.5
430,ASO,2021-12-15,2021-12-15,1,1,False,False,,gap_expired,0.394480471,41.911740508,Consumer Cyclical,19.29
431,ASO,2022-03-01,2022-03-01,1,1,False,True,,gap_expired,1.018025541,29.958803753,Consumer Cyclical,33.32
432,ASO,2023-04-21,2023-04-21,1,1,False,False,,gap_expired,-0.36826134,65.05518379,Consumer Cyclical,16.77
433,ASO,2023-10-09,2023-11-21,2,1,False,True,,gap_expired,0.06385761,43.171957141,Consumer Cyclical,17.7
434,ASPN,2021-02-09,2021-02-09,1,1,False,True,,gap_expired,-0.114735029,26.975,Industrials,21.63
435,ASTL,2021-11-17,2021-11-17,1,1,False,True,,gap_expired,-0.246784085,9.918212091,Basic Materials,17.11
436,ATAI,2022-01-05,2022-01-05,1,1,False,False,,gap_expired,-0.591262274,6.57,Healthcare,19.73
437,ATIW,2024-07-24,2024-07-24,1,1,False,False,,gap_expired,0.32418491,62.23,Technology,18.04
438,ATKR,2020-01-14,2020-01-14,1,1,False,False,,gap_expired,0.009005291,40.02592457,Industrials,12.39
